RX,STIOCPMV,Index,Date,Time,FREQ[MHz],MEAS.F[kHz],LEVEL[dBm],AM-MOD./30Hz[%],AM-MOD./9960Hz[%],FREQ_30[Hz],FREQ_9960[Hz],FREQ_FM30[Hz],BEARING(from)[°],FM-DEV.[Hz],FM-INDEX,VOICE-MOD.[%],ID-MOD.[%],ID-F.[Hz],ID-CODE,ID-Per.[s],Last_ID[s],DotLen[ms],DashLen[ms],DotDashGap[ms],Lettergap[ms],SubCarr_K2[dB],SubCarr_K3[dB],SubCarr_K4[dB],SubCarr_K5[dB],AM60Hz[%],AM1k44[%],AM1k50[%],No.Of Segm,GPS_lat.,GPS_long.,GPS_alt[m],GPS_speed[km/h],GPS_date,GPS_time,GPS_Sat,GPS_Status,GPS_Fix,GPS_HDOP,GPS_VDOP,GPS_Und.[m],Temp[°C],IFBW Manual,MeasTime[ms],ATT.MODE,BaseBand_Lev[V],BaseBand_DC[V],TrigCounter,I/Q_Position,I/Q_Samples,x
1,  I   M ,2007,23.07.2024,16:44:29.552,117.0000,0.1144,-97.90,18.51,57.25,30.29,9950.34,34.22,350.16,208.08,6.85,17.79,9.84,1011.1,----,-.--,-.--,-.-,-.-,-.-,-.-,1.75,3.32,4.45,5.33,5.58,22.49,18.86,48,06 59.49465768' S,107 33.96861080' E,672.17,1.41,23.07.2024,09:45:16.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2008,23.07.2024,16:44:29.802,117.0000,0.0522,-96.08,12.71,63.08,29.18,9892.21,29.28,213.07,238.20,9.04,15.58,8.68,1027.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.78,3.20,4.38,5.25,19.83,16.34,15.57,48,06 59.49460018' S,107 33.96859830' E,672.00,1.41,23.07.2024,09:45:16.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2009,23.07.2024,16:44:30.052,117.0000,-0.4946,-96.92,16.46,60.21,30.40,9952.82,34.07,9.91,217.03,6.39,11.24,6.64,1019.6,----,-.--,-.--,-.-,-.-,-.-,-.-,1.86,3.24,4.36,5.29,12.34,14.44,14.36,48,06 59.49454268' S,107 33.96858580' E,671.82,1.42,23.07.2024,09:45:16.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2010,23.07.2024,16:44:30.302,117.0000,-0.0199,-97.07,20.71,59.88,29.72,9923.78,32.52,164.45,200.72,6.71,15.51,8.65,987.8,----,-.--,-.--,-.-,-.-,-.-,-.-,1.94,3.40,4.47,5.43,7.22,17.60,16.15,48,06 59.49448518' S,107 33.96857330' E,671.65,1.43,23.07.2024,09:45:16.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2011,23.07.2024,16:44:30.552,117.0000,0.0304,-96.40,12.03,62.85,30.36,9931.69,27.52,167.83,205.49,10.87,14.77,8.48,1033.4,----,-.--,-.--,-.-,-.-,-.-,-.-,1.97,3.49,4.58,5.54,25.24,16.29,17.11,48,06 59.49519728' S,107 33.96837136' E,671.83,0.24,23.07.2024,09:45:17.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2012,23.07.2024,16:44:30.802,117.0000,-0.1904,-96.22,13.72,60.79,29.88,9886.76,33.25,187.65,155.94,5.16,13.70,9.81,996.4,----,-.--,-.--,-.-,-.-,-.-,-.-,2.26,3.72,4.81,5.69,16.98,17.89,16.21,48,06 59.49530228' S,107 33.96831886' E,671.73,0.00,23.07.2024,09:45:17.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2013,23.07.2024,16:44:31.052,117.0000,-0.0797,-96.17,12.12,61.70,30.04,9897.59,28.22,124.15,195.07,7.46,12.93,7.62,1004.7,----,-.--,-.--,-.-,-.-,-.-,-.-,2.24,3.69,4.89,5.68,18.85,16.28,14.80,48,06 59.49540728' S,107 33.96826636' E,671.63,-0.24,23.07.2024,09:45:17.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2014,23.07.2024,16:44:31.302,117.0000,0.0489,-96.82,16.18,60.98,30.51,9891.53,31.59,23.78,180.49,6.17,14.40,9.98,1007.9,----,-.--,-.--,-.-,-.-,-.-,-.-,2.29,3.73,4.99,5.79,12.36,20.84,17.06,48,06 59.49551228' S,107 33.96821386' E,671.53,-0.49,23.07.2024,09:45:17.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2015,23.07.2024,16:44:31.552,117.0000,-0.0797,-96.30,16.12,63.71,29.59,9937.77,28.62,135.56,225.94,8.25,14.60,10.32,994.8,----,-.--,-.--,-.-,-.-,-.-,-.-,2.36,3.79,5.07,5.86,21.56,13.64,13.72,48,06 59.49522656' S,107 33.96816136' E,671.43,0.38,23.07.2024,09:45:18.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2016,23.07.2024,16:44:31.802,117.0000,-0.0618,-97.12,18.39,58.98,29.40,9929.27,30.66,340.54,162.17,6.48,10.26,5.19,1016.9,----,-.--,-.--,-.-,-.-,-.-,-.-,2.38,3.87,5.15,5.89,12.15,12.64,13.75,48,06 59.49524906' S,107 33.96810886' E,671.33,0.37,23.07.2024,09:45:18.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2017,23.07.2024,16:44:32.052,117.0000,0.0495,-98.16,18.86,58.06,30.51,9906.89,31.34,11.80,150.67,5.41,12.79,7.06,1041.1,----,-.--,-.--,-.-,-.-,-.-,-.-,2.30,3.76,5.05,5.78,7.70,14.15,15.51,48,06 59.49527156' S,107 33.96805636' E,671.23,0.36,23.07.2024,09:45:18.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2018,23.07.2024,16:44:32.302,117.0000,-0.0142,-98.03,17.93,57.50,29.18,9908.04,36.25,8.93,191.82,5.60,12.30,6.76,1023.9,----,-.--,-.--,-.-,-.-,-.-,-.-,2.24,3.64,4.92,5.67,9.05,15.30,14.78,48,06 59.49529406' S,107 33.96800386' E,671.13,0.35,23.07.2024,09:45:18.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2019,23.07.2024,16:44:32.552,117.0000,-0.0526,-98.35,18.21,57.43,30.70,10023.26,28.63,13.74,226.16,8.78,13.54,7.35,994.0,----,-.--,-.--,-.-,-.-,-.-,-.-,2.20,3.59,4.85,5.63,7.97,17.36,17.38,48,06 59.49537576' S,107 33.96803424' E,671.14,0.22,23.07.2024,09:45:19.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2020,23.07.2024,16:44:32.802,117.0000,0.1581,-98.08,19.50,59.32,29.19,9893.74,33.12,194.60,183.10,6.05,12.27,8.93,1021.9,----,-.--,-.--,-.-,-.-,-.-,-.-,2.01,3.37,4.65,5.51,12.41,13.80,14.44,48,06 59.49541076' S,107 33.96799924' E,671.07,0.18,23.07.2024,09:45:19.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2021,23.07.2024,16:44:33.052,117.0000,-0.1545,-98.22,16.30,57.06,30.59,9976.27,26.97,12.76,248.14,9.83,14.43,7.96,1027.8,----,-.--,-.--,-.-,-.-,-.-,-.-,2.10,3.43,4.66,5.58,7.28,18.15,18.75,48,06 59.49544576' S,107 33.96796424' E,670.99,0.15,23.07.2024,09:45:19.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2022,23.07.2024,16:44:33.302,117.0000,0.1529,-97.87,20.01,56.24,29.93,9928.67,28.66,9.35,147.40,346.18,13.06,6.86,1022.2,----,-.--,-.--,-.-,-.-,-.-,-.-,1.99,3.37,4.59,5.46,8.34,15.24,18.25,48,06 59.49548076' S,107 33.96792924' E,670.92,0.11,23.07.2024,09:45:19.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2023,23.07.2024,16:44:33.552,117.0000,-0.2142,-97.94,17.29,55.73,30.35,9873.52,34.57,205.18,150.14,4.51,13.41,8.11,1015.4,----,-.--,-.--,-.-,-.-,-.-,-.-,1.92,3.28,4.52,5.39,6.09,16.37,14.91,48,06 59.49553944' S,107 33.96813104' E,670.61,0.59,23.07.2024,09:45:20.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2024,23.07.2024,16:44:33.802,117.0000,-0.3796,-97.87,20.12,57.01,29.64,9963.92,25.72,321.31,158.71,6.92,13.13,7.32,1011.9,----,-.--,-.--,-.-,-.-,-.-,-.-,1.81,3.19,4.45,5.35,8.30,20.23,19.39,48,06 59.49557944' S,107 33.96814604' E,670.48,0.66,23.07.2024,09:45:20.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2025,23.07.2024,16:44:34.052,117.0000,-0.5783,-97.60,16.82,58.54,30.04,9951.66,31.34,51.69,175.56,16.29,13.01,7.88,989.9,----,-.--,-.--,-.-,-.-,-.-,-.-,1.95,3.33,4.58,5.45,6.31,16.57,15.84,48,06 59.49561944' S,107 33.96816104' E,670.36,0.74,23.07.2024,09:45:20.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2026,23.07.2024,16:44:34.302,117.0000,-0.5330,-97.72,17.47,55.52,30.46,10019.24,34.01,335.09,185.20,5.93,13.81,7.16,1033.3,----,-.--,-.--,-.-,-.-,-.-,-.-,2.00,3.36,4.61,5.52,10.54,16.49,15.50,48,06 59.49565944' S,107 33.96817604' E,670.23,0.81,23.07.2024,09:45:20.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2027,23.07.2024,16:44:34.552,117.0000,-0.1009,-97.64,13.71,56.34,29.90,9919.54,31.73,15.08,154.86,5.10,13.37,6.72,1018.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.92,3.30,4.60,5.46,7.87,15.68,16.54,48,06 59.49577048' S,107 33.96802528' E,670.11,0.85,23.07.2024,09:45:21.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2028,23.07.2024,16:44:34.802,117.0000,-0.3667,-97.88,18.41,57.54,29.52,9987.24,32.72,236.65,175.47,5.83,13.73,8.97,1039.5,----,-.--,-.--,-.-,-.-,-.-,-.-,1.81,3.21,4.50,5.44,9.38,15.55,13.37,48,06 59.49582548' S,107 33.96800528' E,669.98,0.92,23.07.2024,09:45:21.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2029,23.07.2024,16:44:35.052,117.0000,-0.0194,-97.41,16.11,61.96,30.57,9894.48,29.71,310.44,138.62,4.80,13.66,8.12,1022.7,----,-.--,-.--,-.-,-.-,-.-,-.-,1.67,3.10,4.35,5.34,9.88,14.29,14.28,48,06 59.49588048' S,107 33.96798528' E,669.86,0.99,23.07.2024,09:45:21.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2030,23.07.2024,16:44:35.302,117.0000,-0.3944,-97.90,17.47,56.47,30.09,9951.61,28.09,151.50,236.27,8.85,12.49,7.20,1025.6,----,-.--,-.--,-.-,-.-,-.-,-.-,1.65,3.17,4.40,5.41,7.58,17.19,13.16,48,06 59.49593548' S,107 33.96796528' E,669.73,1.05,23.07.2024,09:45:21.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2031,23.07.2024,16:44:35.552,117.0000,-0.3861,-97.94,19.52,56.55,29.60,9904.54,27.78,339.18,155.54,12.31,14.17,7.50,1015.8,----,-.--,-.--,-.-,-.-,-.-,-.-,1.59,3.14,4.28,5.32,6.01,13.62,13.41,48,06 59.49616808' S,107 33.96802816' E,669.73,1.51,23.07.2024,09:45:22.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2032,23.07.2024,16:44:35.802,117.0000,-0.3613,-97.92,16.74,60.08,30.00,9907.82,29.06,311.27,200.94,7.62,13.15,7.64,1028.1,----,-.--,-.--,-.-,-.-,-.-,-.-,1.49,3.09,4.19,5.24,4.08,15.34,14.59,48,06 59.49626058' S,107 33.96802566' E,669.63,1.66,23.07.2024,09:45:22.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2033,23.07.2024,16:44:36.052,117.0000,-0.1598,-97.89,18.20,57.16,30.04,9955.93,33.51,221.72,181.01,5.84,16.76,9.31,1026.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.48,3.13,4.24,5.27,9.61,20.08,18.95,48,06 59.49635308' S,107 33.96802316' E,669.53,1.80,23.07.2024,09:45:22.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2034,23.07.2024,16:44:36.302,117.0000,-0.3342,-96.85,12.05,63.66,29.89,10045.78,27.43,357.77,209.80,7.87,17.77,8.13,997.6,----,-.--,-.--,-.-,-.-,-.-,-.-,1.31,3.04,4.11,5.11,14.99,17.97,17.31,48,06 59.49644558' S,107 33.96802066' E,669.43,1.95,23.07.2024,09:45:22.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2035,23.07.2024,16:44:36.552,117.0000,0.2649,-96.11,10.88,64.14,30.54,9913.38,30.42,286.17,172.93,5.90,14.12,9.92,1041.1,----,-.--,-.--,-.-,-.-,-.-,-.-,1.50,3.11,4.21,5.11,19.57,14.29,11.92,48,06 59.49615920' S,107 33.96792344' E,669.68,1.14,23.07.2024,09:45:23.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2036,23.07.2024,16:44:36.802,117.0000,-0.2792,-96.38,15.04,61.39,29.85,9895.56,32.26,355.50,229.35,7.58,14.15,7.28,1023.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.72,3.27,4.43,5.28,18.11,15.14,16.80,48,06 59.49617170' S,107 33.96790094' E,669.66,1.08,23.07.2024,09:45:23.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2037,23.07.2024,16:44:37.052,117.0000,-0.0656,-97.09,12.32,61.40,29.68,9897.02,33.51,148.64,178.81,5.67,11.55,6.09,999.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.81,3.29,4.46,5.30,7.99,17.57,17.40,48,06 59.49618420' S,107 33.96787844' E,669.63,1.03,23.07.2024,09:45:23.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2038,23.07.2024,16:44:37.302,117.0000,-0.0615,-97.35,15.73,60.06,30.00,9917.07,26.37,27.61,178.09,7.62,13.71,9.66,1029.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.92,3.27,4.46,5.30,6.08,16.37,16.56,48,06 59.49619670' S,107 33.96785594' E,669.61,0.97,23.07.2024,09:45:23.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2039,23.07.2024,16:44:37.552,117.0000,-0.2912,-97.22,10.83,61.29,28.90,9962.27,28.35,67.28,149.40,5.28,16.59,7.70,1015.6,----,-.--,-.--,-.-,-.-,-.-,-.-,1.98,3.29,4.51,5.36,9.35,14.15,12.22,48,06 59.49636312' S,107 33.96799920' E,669.34,1.70,23.07.2024,09:45:24.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2040,23.07.2024,16:44:37.802,117.0000,-0.3166,-96.15,12.12,61.04,30.67,9913.36,29.26,319.13,179.16,6.64,14.10,8.10,1011.5,----,-.--,-.--,-.-,-.-,-.-,-.-,2.02,3.37,4.50,5.43,13.26,15.69,14.88,48,06 59.49640812' S,107 33.96801170' E,669.27,1.81,23.07.2024,09:45:24.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2041,23.07.2024,16:44:38.052,117.0000,-0.2467,-96.83,12.36,61.95,30.68,9934.32,27.91,181.55,209.56,7.92,10.08,6.01,1009.8,----,-.--,-.--,-.-,-.-,-.-,-.-,2.08,3.41,4.51,5.49,12.45,13.51,14.03,48,06 59.49645312' S,107 33.96802420' E,669.19,1.92,23.07.2024,09:45:24.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2042,23.07.2024,16:44:38.302,117.0000,-0.1279,-98.03,19.02,57.44,29.63,9984.34,34.71,213.93,132.10,4.20,11.57,8.31,1014.4,----,-.--,-.--,-.-,-.-,-.-,-.-,2.30,3.53,4.66,5.69,8.85,17.42,14.98,48,06 59.49649812' S,107 33.96803670' E,669.12,2.03,23.07.2024,09:45:24.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2043,23.07.2024,16:44:38.552,117.0000,0.0954,-98.35,16.63,57.98,29.78,9950.09,35.88,246.31,265.25,7.90,13.35,9.28,1020.5,----,-.--,-.--,-.-,-.-,-.-,-.-,2.30,3.55,4.64,5.79,7.13,20.76,19.76,48,06 59.49624712' S,107 33.96801368' E,669.40,1.35,23.07.2024,09:45:25.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2044,23.07.2024,16:44:38.802,117.0000,-0.1621,-98.08,16.51,59.25,30.03,9888.25,32.07,315.86,193.56,6.52,13.22,7.82,1029.0,----,-.--,-.--,-.-,-.-,-.-,-.-,2.26,3.54,4.53,5.70,10.28,15.24,16.51,48,06 59.49622962' S,107 33.96801868' E,669.40,1.29,23.07.2024,09:45:25.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2045,23.07.2024,16:44:39.052,117.0000,-0.2399,-98.14,15.87,55.52,30.01,10037.71,33.40,169.89,227.24,7.31,12.18,7.57,1014.6,----,-.--,-.--,-.-,-.-,-.-,-.-,2.29,3.57,4.60,5.74,6.42,15.83,16.33,48,06 59.49621212' S,107 33.96802368' E,669.40,1.24,23.07.2024,09:45:25.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2046,23.07.2024,16:44:39.302,117.0000,-0.5360,-98.12,14.64,57.25,30.77,9874.33,36.76,167.14,118.77,3.67,13.35,6.58,1021.5,----,-.--,-.--,-.-,-.-,-.-,-.-,2.21,3.56,4.57,5.70,8.89,16.78,13.76,48,06 59.49619462' S,107 33.96802868' E,669.40,1.18,23.07.2024,09:45:25.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2047,23.07.2024,16:44:39.552,117.0000,-0.4200,-97.41,14.99,59.11,32.83,9951.37,29.06,31.82,136.67,5.54,19.54,13.00,995.4,----,-.--,-.--,-.-,-.-,-.-,-.-,2.25,3.61,4.62,5.77,10.59,16.86,19.73,48,06 59.49623632' S,107 33.96799816' E,669.16,1.26,23.07.2024,09:45:26.184,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2048,23.07.2024,16:44:39.802,117.0000,-0.0891,-96.65,14.09,65.94,31.05,9912.22,33.57,229.27,185.46,5.75,13.88,9.16,1029.1,----,-.--,-.--,-.-,-.-,-.-,-.-,2.27,3.53,4.68,5.72,17.36,15.15,15.16,48,06 59.49623132' S,107 33.96799566' E,669.11,1.23,23.07.2024,09:45:26.434,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2049,23.07.2024,16:44:40.052,117.0000,-0.2411,-96.57,14.58,64.72,29.65,9825.41,28.97,66.82,108.19,5.79,12.45,7.00,987.3,----,-.--,-.--,-.-,-.-,-.-,-.-,2.14,3.44,4.60,5.61,16.74,13.98,15.43,48,06 59.49622632' S,107 33.96799316' E,669.06,1.20,23.07.2024,09:45:26.684,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2050,23.07.2024,16:44:40.302,117.0000,-0.0814,-97.38,12.69,63.70,29.92,9918.29,29.99,150.39,112.75,5.71,12.77,7.11,1062.7,----,-.--,-.--,-.-,-.-,-.-,-.-,2.06,3.50,4.60,5.56,7.42,13.57,15.59,48,06 59.49622132' S,107 33.96799066' E,669.01,1.17,23.07.2024,09:45:26.934,5,OK,GPS,1.23,2.00,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2051,23.07.2024,16:44:40.552,117.0000,-0.0649,-97.17,10.92,60.97,30.47,9998.36,30.52,126.83,182.89,6.60,16.03,9.95,1013.5,----,-.--,-.--,-.-,-.-,-.-,-.-,2.07,3.59,4.65,5.53,14.25,16.68,14.36,48,06 59.49597952' S,107 33.96810656' E,668.61,0.65,23.07.2024,09:45:27.184,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2052,23.07.2024,16:44:40.802,117.0000,-0.2726,-97.25,10.15,62.52,30.24,9846.99,26.67,3.52,175.69,7.37,14.04,8.63,1027.7,----,-.--,-.--,-.-,-.-,-.-,-.-,2.09,3.68,4.74,5.59,21.06,17.61,16.75,48,06 59.49592452' S,107 33.96812906' E,668.48,0.52,23.07.2024,09:45:27.434,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2053,23.07.2024,16:44:41.052,117.0000,-0.1784,-97.42,14.14,60.98,33.52,9913.91,25.84,168.64,178.28,9.00,13.19,7.68,1025.6,----,-.--,-.--,-.-,-.-,-.-,-.-,2.06,3.69,4.72,5.60,19.53,14.74,14.04,48,06 59.49586952' S,107 33.96815156' E,668.36,0.39,23.07.2024,09:45:27.684,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2054,23.07.2024,16:44:41.302,117.0000,-0.0498,-97.96,16.13,60.29,30.20,9928.63,29.81,325.54,142.97,5.47,13.87,10.17,1025.2,----,-.--,-.--,-.-,-.-,-.-,-.-,2.02,3.62,4.64,5.50,10.48,16.24,17.35,48,06 59.49581452' S,107 33.96817406' E,668.23,0.26,23.07.2024,09:45:27.934,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2055,23.07.2024,16:44:41.552,117.0000,-0.1985,-96.58,12.65,64.35,30.01,9827.10,27.18,134.86,139.83,6.24,17.48,9.09,1004.0,----,-.--,-.--,-.-,-.-,-.-,-.-,1.89,3.53,4.61,5.41,19.27,15.00,15.58,48,06 59.49586608' S,107 33.96810184' E,668.82,0.60,23.07.2024,09:45:28.184,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2056,23.07.2024,16:44:41.802,117.0000,-0.2313,-97.04,14.56,63.49,30.10,9960.06,35.67,33.47,209.69,6.13,10.77,5.10,1008.6,----,-.--,-.--,-.-,-.-,-.-,-.-,1.97,3.64,4.70,5.52,18.37,13.96,16.26,48,06 59.49583358' S,107 33.96810434' E,668.84,0.57,23.07.2024,09:45:28.434,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2057,23.07.2024,16:44:42.052,117.0000,-0.0032,-97.84,20.59,55.78,29.68,9953.59,35.54,106.95,166.31,4.83,13.37,9.57,1021.5,----,-.--,-.--,-.-,-.-,-.-,-.-,2.03,3.63,4.75,5.56,9.34,17.51,18.26,48,06 59.49580108' S,107 33.96810684' E,668.87,0.53,23.07.2024,09:45:28.684,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I     ,2058,23.07.2024,16:44:42.302,117.0000,-0.1935,-96.88,14.93,61.58,30.14,9926.14,28.19,19.02,180.25,6.48,17.07,9.04,1023.0,----,-.--,-.--,-.-,-.-,-.-,-.-,2.07,3.59,4.78,5.59,13.98,13.80,14.35,48,06 59.49576858' S,107 33.96810934' E,668.89,0.50,23.07.2024,09:45:28.934,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2059,23.07.2024,16:44:42.552,117.0000,-0.2960,-97.21,13.10,60.59,29.97,9929.81,29.54,359.48,122.46,4.66,12.21,8.47,1020.4,----,-.--,-.--,-.-,-.-,-.-,-.-,2.10,3.54,4.74,5.61,9.86,14.09,15.22,48,06 59.49602024' S,107 33.96802896' E,668.33,0.93,23.07.2024,09:45:29.184,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2060,23.07.2024,16:44:42.802,117.0000,-0.2446,-96.91,10.20,60.64,29.85,9926.26,28.53,0.96,155.56,6.12,14.36,8.54,1030.1,----,-.--,-.--,-.-,-.-,-.-,-.-,2.06,3.44,4.66,5.51,7.96,18.63,16.82,48,06 59.49604774' S,107 33.96801396' E,668.23,1.00,23.07.2024,09:45:29.434,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
1,  I   M ,2061,23.07.2024,16:44:43.052,117.0000,-0.3413,-96.68,9.03,62.87,29.90,9969.80,29.84,15.84,183.56,6.29,13.98,9.39,1088.1,----,-.--,-.--,-.-,-.-,-.-,-.-,2.13,3.43,4.70,5.54,19.36,13.15,14.22,48,06 59.49607524' S,107 33.96799896' E,668.13,1.06,23.07.2024,09:45:29.684,5,OK,GPS,1.09,1.71,1.60,54,25KHZ,250,Auto:Low Noise+,-.---,-.---,0,-,0,
