RX,STIOCPMV,Index,Date,Time,FREQ[MHz],SINGLE[kHz],CRS_UF[kHz],CLR_LF[kHz],LEVEL[dBm],AM-MOD./90Hz[%],AM-MOD./150Hz[%],FREQ_90[Hz],FREQ_150[Hz],DDM(90-150)[1],SDM[%],PHI-90/150[°],ID-MOD.[%],ID-F.[Hz],ID-CODE,ID-Per.[s],Last_ID[s],DotLen[ms],DashLen[ms],DotDashGap[ms],Lettergap[ms],LEV_CLR_LF[dBm],LEV_CRS_UF[dBm],AM-MOD_CLR_LF/90Hz[%],AM-MOD_CLR_LF/150Hz[%],FREQ_90_CLR_LF[Hz],FREQ_150_CLR_LF[Hz],DDM_CLR_LF(90-150)[1],SDM_CLR_LF[%],PHI-90/150_CLR_LF[°],AM-MOD_CRS_UF/90Hz[%],AM-MOD_CRS_UF/150Hz[%],FREQ_90_CRS_UF[Hz],FREQ_150_CRS_UF[Hz],DDM_CRS_UF(90-150)[1],SDM_CRS_UF[%],PHI-90/150_CRS_UF[°],PHI-90/90[°],PHI-150/150[°],ResFM90[Hz],ResFM150[Hz],K2/90Hz[%],K2/150Hz[%],K3/90Hz[%],K3/150Hz[%],K4/90Hz[%],K4/150Hz[%],THD/90Hz[%],THD/150Hz[%],AM240[%],GPS_lat.,GPS_long.,GPS_alt[m],GPS_speed[km/h],GPS_date,GPS_time,GPS_Sat,GPS_Status,GPS_Fix,GPS_HDOP,GPS_VDOP,GPS_Und.[m],Temp[°C],MeasTime[ms],MeasMode,LOC_GP,ATT.MODE,DemodOffset_1F[kHz],DemodOffset_CRS[kHz],DemodOffset_CLR[kHz],Autotune_1F,Autotune_CRS,Autotune_CLR,IFBW_Man_WIDE,IFBW_Man_UCLC,BaseBand_Lev[V],BaseBand_DC[V],TrigCounter,I/Q_Position,I/Q_Samples,x
1,  I    V,69,23.07.2024,16:48:50.343,110.7000,0.0445,-.----,-.----,-84.60,19.31,20.15,89.99,149.99,-8.1,39.46,2.64,2.59,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.66,15.53,0.93,2.70,1.14,0.88,1.01,1.85,10.10,17.36,0.85,06 59.49382456' S,107 33.97200541' E,672.90,3.02,23.07.2024,09:49:36.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,70,23.07.2024,16:48:50.843,110.7000,0.0466,-.----,-.----,-83.00,19.72,19.84,90.01,150.02,-1.1,39.57,0.48,2.63,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.12,12.03,0.87,2.23,0.80,0.84,0.77,0.92,7.75,13.34,0.72,06 59.49343585' S,107 33.97175483' E,672.85,1.60,23.07.2024,09:49:37.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,71,23.07.2024,16:48:51.343,110.7000,0.0466,-.----,-.----,-82.09,19.39,19.58,90.01,150.00,-1.9,38.97,2.20,2.11,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.51,10.88,0.64,1.89,0.87,0.74,0.50,0.91,6.61,11.93,0.74,06 59.49341085' S,107 33.97175983' E,672.90,1.46,23.07.2024,09:49:37.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,72,23.07.2024,16:48:51.843,110.7000,0.0466,-.----,-.----,-82.53,19.43,19.55,90.00,149.99,-1.2,38.98,1.37,2.33,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.58,12.85,0.82,1.63,0.69,0.84,0.71,0.93,7.20,10.99,0.65,06 59.49371211' S,107 33.97176483' E,673.39,1.73,23.07.2024,09:49:38.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,73,23.07.2024,16:48:52.343,110.7000,0.0466,-.----,-.----,-82.73,19.53,19.59,90.02,150.01,-0.6,39.12,1.74,1.99,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.07,13.06,0.97,1.47,0.76,1.27,0.71,0.97,7.87,11.84,0.73,06 59.49379711' S,107 33.97176983' E,673.59,1.73,23.07.2024,09:49:38.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,74,23.07.2024,16:48:52.843,110.7000,0.0466,-.----,-.----,-82.22,19.41,19.50,89.99,149.99,-0.9,38.91,0.18,1.98,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,16.06,11.94,0.81,1.31,0.76,0.89,0.62,0.87,7.10,9.82,0.61,06 59.49343721' S,107 33.97112231' E,673.50,0.11,23.07.2024,09:49:39.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,75,23.07.2024,16:48:53.343,110.7000,0.0466,-.----,-.----,-81.65,19.31,19.55,90.02,149.99,-2.4,38.86,1.34,2.04,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.25,11.53,0.55,1.51,0.71,1.01,0.62,0.83,6.07,10.65,0.70,06 59.49337221' S,107 33.97090731' E,673.60,-0.44,23.07.2024,09:49:39.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,76,23.07.2024,16:48:53.843,110.7000,0.0466,-.----,-.----,-81.58,19.84,19.74,90.00,150.00,1.0,39.59,-0.22,1.96,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.20,10.46,0.82,1.38,0.77,0.82,0.68,0.90,7.37,9.66,0.69,06 59.49354449' S,107 33.97109272' E,673.70,0.44,23.07.2024,09:49:40.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,77,23.07.2024,16:48:54.343,110.7000,0.0466,-.----,-.----,-81.73,19.38,19.75,90.01,150.00,-3.6,39.13,1.11,2.00,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.86,10.90,0.74,1.34,1.01,0.83,0.58,0.85,7.58,9.68,0.60,06 59.49355949' S,107 33.97101272' E,673.80,0.37,23.07.2024,09:49:40.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,78,23.07.2024,16:48:54.843,110.7000,0.0466,-.----,-.----,-81.44,19.47,19.65,90.00,150.00,-1.8,39.12,-1.38,2.35,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.57,11.67,0.77,1.50,0.68,0.88,0.77,0.94,7.15,10.53,0.62,06 59.49329272' S,107 33.97102170' E,674.04,0.16,23.07.2024,09:49:41.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,79,23.07.2024,16:48:55.343,110.7000,0.0486,-.----,-.----,-81.37,19.45,19.76,90.01,150.01,-3.0,39.21,-0.25,2.46,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,19.52,13.05,0.66,1.82,0.86,0.74,0.79,0.98,7.41,11.62,0.70,06 59.49321272' S,107 33.97097170' E,674.19,0.05,23.07.2024,09:49:41.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,80,23.07.2024,16:48:55.843,110.7000,0.0465,-.----,-.----,-81.08,19.87,19.58,90.01,149.99,2.8,39.45,0.84,2.43,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.47,10.91,0.65,1.38,0.68,0.75,0.66,0.89,6.14,9.81,0.80,06 59.49344415' S,107 33.97081789' E,674.05,0.08,23.07.2024,09:49:42.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,81,23.07.2024,16:48:56.343,110.7000,0.0466,-.----,-.----,-80.82,19.40,19.65,90.01,150.01,-2.4,39.06,-1.61,2.06,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.96,10.94,0.63,1.58,0.74,0.76,0.77,0.92,6.93,10.64,0.67,06 59.49346915' S,107 33.97073289' E,674.10,0.02,23.07.2024,09:49:42.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,82,23.07.2024,16:48:56.843,110.7000,0.0466,-.----,-.----,-80.56,19.49,19.90,90.01,149.99,-3.9,39.40,-1.01,2.57,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.02,10.21,0.69,1.79,0.68,0.71,0.86,0.93,7.33,11.19,0.74,06 59.49367211' S,107 33.97104830' E,674.59,0.86,23.07.2024,09:49:43.483,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,83,23.07.2024,16:48:57.343,110.7000,0.0466,-.----,-.----,-80.82,19.22,20.10,89.98,150.00,-8.5,39.32,-2.63,2.19,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.34,10.31,0.67,1.84,0.69,0.60,0.73,0.97,6.79,11.23,0.65,06 59.49375711' S,107 33.97109830' E,674.79,1.10,23.07.2024,09:49:43.983,6,OK,GPS,0.98,1.75,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,84,23.07.2024,16:48:57.843,110.7000,0.0466,-.----,-.----,-80.55,19.06,19.92,90.00,149.99,-8.4,38.98,-1.98,2.49,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,15.36,11.08,0.65,1.86,0.79,0.81,0.64,0.94,6.90,11.43,0.67,06 59.49412388' S,107 33.97104449' E,674.55,1.51,23.07.2024,09:49:44.483,6,OK,GPS,0.98,1.75,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,85,23.07.2024,16:48:58.343,110.7000,0.0466,-.----,-.----,-79.66,18.71,20.71,89.99,149.99,-19.4,39.43,-2.10,2.17,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,14.85,9.81,0.72,1.69,0.71,0.54,0.59,0.98,6.66,10.09,0.57,06 59.49430388' S,107 33.97105949' E,674.60,1.81,23.07.2024,09:49:44.983,6,OK,GPS,0.98,1.75,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,86,23.07.2024,16:48:58.843,110.7000,0.0466,-.----,-.----,-78.90,18.59,20.90,90.01,150.01,-22.4,39.49,-2.02,1.71,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,13.64,8.84,0.52,2.01,0.60,0.46,0.51,0.99,5.62,11.18,0.48,06 59.49393517' S,107 33.97143041' E,675.39,1.31,23.07.2024,09:49:45.483,6,OK,GPS,0.98,1.75,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,87,23.07.2024,16:48:59.343,110.7000,0.0466,-.----,-.----,-78.40,18.70,21.13,89.98,150.01,-23.5,39.84,-0.19,1.54,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.82,8.97,0.61,2.19,0.55,0.48,0.50,0.85,5.73,11.52,0.52,06 59.49393017' S,107 33.97156541' E,675.69,1.34,23.07.2024,09:49:45.983,6,OK,GPS,0.98,1.75,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,88,23.07.2024,16:48:59.843,110.7000,0.0466,-.----,-.----,-79.34,18.93,21.08,89.98,150.00,-20.8,40.01,0.16,1.74,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.97,9.34,0.73,2.29,0.69,0.40,0.46,0.97,6.43,12.15,0.47,06 59.49408840' S,107 33.97121096' E,675.69,0.19,23.07.2024,09:49:46.484,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,89,23.07.2024,16:49:00.343,110.7000,0.0453,-.----,-.----,-83.45,19.40,20.70,90.20,149.99,-12.6,40.11,-1.06,2.92,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,18.41,15.58,1.32,2.29,0.74,0.74,0.88,1.32,11.13,13.62,1.08,06 59.49413840' S,107 33.97118096' E,675.89,-0.18,23.07.2024,09:49:46.984,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I   MV,90,23.07.2024,16:49:00.843,110.7000,0.0499,-.----,-.----,-82.53,19.62,20.53,89.85,150.00,-8.9,40.15,-58.98,2.56,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,22.16,21.79,1.24,2.78,0.87,0.96,0.93,0.86,11.63,15.38,0.93,06 59.49447036' S,107 33.97121032' E,676.39,0.81,23.07.2024,09:49:47.484,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,91,23.07.2024,16:49:01.343,110.7000,0.0465,-.----,-.----,-78.58,18.77,20.89,89.93,150.00,-20.5,39.66,-0.99,1.46,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,9.48,7.90,0.47,1.13,0.61,0.67,0.54,0.78,5.61,7.84,0.49,06 59.49461536' S,107 33.97120032' E,676.69,0.89,23.07.2024,09:49:47.984,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,92,23.07.2024,16:49:01.843,110.7000,0.0468,-.----,-.----,-79.10,18.76,20.89,90.05,150.00,-20.6,39.66,1.50,1.84,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,12.04,9.61,0.77,0.79,0.48,0.67,0.45,0.66,5.82,6.25,0.66,06 59.49395925' S,107 33.97061197' E,676.54,0.92,23.07.2024,09:49:48.483,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,93,23.07.2024,16:49:02.343,110.7000,0.0466,-.----,-.----,-76.29,18.99,21.27,89.98,150.00,-22.1,40.26,-0.33,1.26,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.10,7.39,0.58,0.44,0.34,0.44,0.28,0.39,4.05,3.65,0.59,06 59.49383425' S,107 33.97040697' E,676.69,0.99,23.07.2024,09:49:48.983,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,94,23.07.2024,16:49:02.843,110.7000,0.0466,-.----,-.----,-75.57,18.84,21.09,89.99,150.01,-21.8,39.93,0.76,1.10,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.93,6.41,0.41,0.45,0.42,0.50,0.46,0.44,4.23,4.09,0.38,06 59.49431744' S,107 33.97051320' E,676.99,0.92,23.07.2024,09:49:49.484,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,95,23.07.2024,16:49:03.343,110.7000,0.0466,-.----,-.----,-76.05,18.97,21.15,89.98,150.01,-21.1,40.12,1.39,1.08,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.46,6.78,0.38,0.58,0.39,0.35,0.34,0.52,3.78,4.35,0.51,06 59.49439744' S,107 33.97041320' E,677.19,0.94,23.07.2024,09:49:49.984,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,96,23.07.2024,16:49:03.843,110.7000,0.0466,-.----,-.----,-76.07,18.88,21.21,90.00,149.99,-22.6,40.10,0.73,1.11,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.88,6.96,0.40,0.64,0.35,0.33,0.44,0.34,3.99,3.85,0.41,06 59.49422517' S,107 33.97074347' E,677.69,0.34,23.07.2024,09:49:50.483,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,97,23.07.2024,16:49:04.343,110.7000,0.0466,-.----,-.----,-76.38,18.86,20.86,90.00,150.00,-19.4,39.73,0.04,0.99,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.49,7.08,0.40,0.56,0.39,0.41,0.44,0.33,4.03,3.83,0.44,06 59.49422017' S,107 33.97078847' E,677.99,0.15,23.07.2024,09:49:50.983,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,98,23.07.2024,16:49:04.843,110.7000,0.0466,-.----,-.----,-77.94,19.01,20.78,89.96,150.00,-17.1,39.79,0.50,1.26,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,9.53,8.25,0.62,0.68,0.63,0.54,0.47,0.46,5.77,4.99,0.64,06 59.49469004' S,107 33.97058128' E,677.99,0.24,23.07.2024,09:49:51.484,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,99,23.07.2024,16:49:05.343,110.7000,0.0467,-.----,-.----,-78.70,19.08,20.72,89.98,150.00,-15.8,39.80,-0.29,1.62,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.94,8.99,0.75,1.16,0.73,0.45,0.52,0.45,6.81,6.57,0.64,06 59.49484504' S,107 33.97054128' E,678.19,0.14,23.07.2024,09:49:51.984,7,OK,GPS,0.91,1.67,1.60,55,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,100,23.07.2024,16:49:05.843,110.7000,0.0466,-.----,-.----,-76.35,19.18,20.74,90.00,149.99,-15.1,39.92,0.55,1.15,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.25,6.17,0.55,0.91,0.34,0.50,0.30,0.33,4.07,5.48,0.52,06 59.49473292' S,107 33.97073872' E,678.10,0.08,23.07.2024,09:49:52.484,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise+,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,101,23.07.2024,16:49:06.343,110.7000,0.0466,-.----,-.----,-74.82,19.11,20.81,89.98,150.01,-16.4,39.91,0.38,0.78,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,6.73,5.27,0.63,0.42,0.41,0.44,0.36,0.34,4.88,3.56,0.46,06 59.49479792' S,107 33.97077872' E,678.20,0.00,23.07.2024,09:49:52.984,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,102,23.07.2024,16:49:06.843,110.7000,0.0466,-.----,-.----,-76.82,19.49,20.68,89.99,149.99,-11.5,40.16,-0.34,1.27,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,7.98,6.87,0.75,0.41,0.40,0.44,0.45,0.31,5.63,3.51,0.58,06 59.49461064' S,107 33.97068516' E,678.30,0.59,23.07.2024,09:49:53.484,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
1,  I    V,103,23.07.2024,16:49:07.343,110.7000,0.0465,-.----,-.----,-77.86,19.14,20.67,90.03,150.01,-14.9,39.81,0.70,1.37,-.-,----,-.--,-.--,-.-,-.-,-.-,-.-,-.--,-.--,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,-.--,-.--,-.-,-.--,0.00,-.--,-.--,8.67,7.56,0.72,0.70,0.69,0.59,0.54,0.33,6.69,5.06,0.55,06 59.49459064' S,107 33.97068016' E,678.40,0.74,23.07.2024,09:49:53.984,7,OK,GPS,0.91,1.68,1.60,56,500,WIDE,LLZ,Auto:Low Noise,-.-,-.-,-.-,FIXED,OFF,OFF,25KHZ,3KHZ,-.---,-.---,0,-,0,
